,0,1
902,903.0,-0.08369819069212597
903,904.0,-0.08695522897197971
904,905.0,-0.09877264895795493
905,906.0,-0.07333606228095572
906,907.0,-0.09799667443815191
907,908.0,-0.10575375941363885
908,909.0,-0.08533330060984465
909,910.0,-0.08258925266471118
910,911.0,-0.1048998367749698
911,912.0,-0.11148794759361629
912,913.0,-0.08782346531522607
913,914.0,-0.11915761710727384
914,915.0,-0.1114097409882581
915,916.0,-0.08983036362255298
916,917.0,-0.10032145208300923
917,918.0,-0.10257194267001303
918,919.0,-0.0964704243196638
919,920.0,-0.10149366928484961
920,921.0,-0.11282147263682299
921,922.0,-0.08684400761856
922,923.0,-0.0860264783394274
923,924.0,-0.09679717698317812
924,925.0,-0.09787549270757873
925,926.0,-0.074309878329747
926,927.0,-0.09975332421761149
927,928.0,-0.09877191853409995
928,929.0,-0.09162357492436554
929,930.0,-0.07955338815986958
930,931.0,-0.07724409072076527
931,932.0,-0.09457076580923499
932,933.0,-0.08762419013191022
933,934.0,-0.10312128300737267
934,935.0,-0.09100498692481679
935,936.0,-0.09474617520197288
936,937.0,-0.09478442378732334
937,938.0,-0.06618956954983007
938,939.0,-0.08913551753275534
939,940.0,-0.08465587711546856
940,941.0,-0.07373019845525695
941,942.0,-0.06238292867359827
942,943.0,-0.06844815270083437
943,944.0,-0.043491577357585326
944,945.0,-0.06958748037377503
945,946.0,-0.06394137072349519
946,947.0,-0.06139460728839997
947,948.0,-0.047358890151748476
948,949.0,-0.05413486478817993
949,950.0,-0.05780899117096897
950,951.0,-0.06350511653588302
951,952.0,-0.04891601113247395
952,953.0,-0.034626525925370695
953,954.0,-0.04997531893887077
954,955.0,-0.03776832194877185
955,956.0,-0.03774004456788442
956,957.0,-0.0286704161436407
957,958.0,-0.04242042427075241
958,959.0,-0.00793976880658209
959,960.0,-0.04120020826332209
960,961.0,-0.029038430318473314
961,962.0,-0.01295126635818109
962,963.0,-0.016292093213844245
963,964.0,-0.007867789792326845
964,965.0,-0.0180209456473447
965,966.0,-0.010687354492130045
966,967.0,-0.006686558293028136
967,968.0,0.012020864092521327
968,969.0,0.00637332782381358
969,970.0,0.010577052292255652
970,971.0,-0.0008302121698869572
971,972.0,0.018570919070952967
972,973.0,0.014262187697719236
973,974.0,0.029010253756828093
974,975.0,0.03835691125637343
975,976.0,0.01822818375565937
976,977.0,0.020291325595721683
977,978.0,0.018748387563467833
978,979.0,0.028960493455754646
979,980.0,0.02955348771480794
980,981.0,0.03991330397712052
981,982.0,0.03778126785132639
982,983.0,0.03848090700217387
983,984.0,0.055571170402903075
984,985.0,0.03833060009574962
985,986.0,0.054777481884267155
986,987.0,0.04907420051770457
987,988.0,0.06301208180926582
988,989.0,0.0722007545241627
989,990.0,0.05783931625028089
990,991.0,0.06774271594889425
991,992.0,0.06751990220550007
992,993.0,0.06007246670276867
993,994.0,0.07274210933972192
994,995.0,0.07542357144155191
995,996.0,0.07878762605099981
996,997.0,0.07472780099787772
997,998.0,0.07963087981354987
998,999.0,0.06911235770624824
999,1000.0,0.0788273056565941
